in:135 out:136 type:b q:28.67 q-aq:28.22 q-noVbv:28.67 q-Rceq:1.08 tex:1 mv:138 misc:100 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:140 out:137 type:P q:26.34 q-aq:20.85 q-noVbv:26.34 q-Rceq:1.08 tex:11921 mv:1708 misc:691 icu:1.50 pcu:120.25 scu:388.25 sc:0 ;
in:138 out:138 type:B q:27.51 q-aq:27.09 q-noVbv:27.51 q-Rceq:1.08 tex:41 mv:156 misc:131 icu:0.00 pcu:0.50 scu:509.50 sc:0 ;
in:137 out:139 type:b q:28.66 q-aq:28.22 q-noVbv:28.66 q-Rceq:1.08 tex:1 mv:83 misc:75 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:139 out:140 type:b q:28.63 q-aq:28.22 q-noVbv:28.63 q-Rceq:1.08 tex:0 mv:114 misc:95 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:144 out:141 type:P q:26.31 q-aq:20.71 q-noVbv:26.31 q-Rceq:1.08 tex:11667 mv:1594 misc:717 icu:2.25 pcu:122.00 scu:385.75 sc:0 ;
in:142 out:142 type:B q:27.46 q-aq:26.13 q-noVbv:27.46 q-Rceq:1.08 tex:67 mv:189 misc:142 icu:0.00 pcu:9.00 scu:501.00 sc:0 ;
in:141 out:143 type:b q:28.61 q-aq:28.22 q-noVbv:28.61 q-Rceq:1.08 tex:0 mv:77 misc:53 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:143 out:144 type:b q:28.59 q-aq:28.22 q-noVbv:28.59 q-Rceq:1.08 tex:0 mv:101 misc:62 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:148 out:145 type:P q:26.27 q-aq:20.66 q-noVbv:26.27 q-Rceq:1.08 tex:12533 mv:1761 misc:674 icu:7.50 pcu:122.25 scu:380.25 sc:0 ;
in:146 out:146 type:B q:27.42 q-aq:26.36 q-noVbv:27.42 q-Rceq:1.08 tex:2 mv:192 misc:113 icu:0.00 pcu:3.00 scu:507.00 sc:0 ;
in:145 out:147 type:b q:28.57 q-aq:28.22 q-noVbv:28.57 q-Rceq:1.08 tex:0 mv:82 misc:64 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:147 out:148 type:b q:28.55 q-aq:28.22 q-noVbv:28.55 q-Rceq:1.08 tex:0 mv:116 misc:72 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:152 out:149 type:P q:26.25 q-aq:20.63 q-noVbv:26.25 q-Rceq:1.08 tex:11534 mv:1642 misc:701 icu:1.00 pcu:109.00 scu:400.00 sc:0 ;
in:150 out:150 type:B q:27.40 q-aq:26.36 q-noVbv:27.40 q-Rceq:1.08 tex:1 mv:176 misc:118 icu:0.00 pcu:1.25 scu:508.75 sc:0 ;
in:149 out:151 type:b q:28.54 q-aq:28.22 q-noVbv:28.54 q-Rceq:1.08 tex:0 mv:78 misc:51 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:151 out:152 type:b q:28.53 q-aq:28.22 q-noVbv:28.53 q-Rceq:1.08 tex:0 mv:94 misc:70 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:156 out:153 type:P q:26.21 q-aq:20.73 q-noVbv:26.21 q-Rceq:1.08 tex:11549 mv:1352 misc:699 icu:1.50 pcu:108.25 scu:400.25 sc:0 ;
in:154 out:154 type:B q:27.37 q-aq:26.36 q-noVbv:27.37 q-Rceq:1.08 tex:1 mv:144 misc:127 icu:0.00 pcu:2.00 scu:508.00 sc:0 ;
in:153 out:155 type:b q:28.51 q-aq:28.22 q-noVbv:28.51 q-Rceq:1.08 tex:0 mv:84 misc:49 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:155 out:156 type:b q:28.49 q-aq:27.38 q-noVbv:28.49 q-Rceq:1.08 tex:0 mv:98 misc:72 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:160 out:157 type:P q:26.15 q-aq:20.65 q-noVbv:26.15 q-Rceq:1.08 tex:11893 mv:1666 misc:801 icu:2.50 pcu:94.75 scu:412.75 sc:0 ;
in:158 out:158 type:B q:27.32 q-aq:26.24 q-noVbv:27.32 q-Rceq:1.08 tex:0 mv:168 misc:120 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:157 out:159 type:b q:28.47 q-aq:27.38 q-noVbv:28.47 q-Rceq:1.08 tex:0 mv:91 misc:63 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:159 out:160 type:b q:28.44 q-aq:27.38 q-noVbv:28.44 q-Rceq:1.08 tex:0 mv:105 misc:91 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:164 out:161 type:P q:26.12 q-aq:20.73 q-noVbv:26.12 q-Rceq:1.08 tex:12153 mv:1662 misc:777 icu:1.50 pcu:124.75 scu:383.75 sc:0 ;
in:162 out:162 type:B q:27.27 q-aq:26.24 q-noVbv:27.27 q-Rceq:1.08 tex:2 mv:198 misc:150 icu:0.00 pcu:0.50 scu:509.50 sc:0 ;
in:161 out:163 type:b q:28.42 q-aq:27.38 q-noVbv:28.42 q-Rceq:1.08 tex:0 mv:89 misc:68 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:163 out:164 type:b q:28.40 q-aq:27.38 q-noVbv:28.40 q-Rceq:1.08 tex:0 mv:114 misc:95 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:168 out:165 type:P q:26.10 q-aq:20.52 q-noVbv:26.10 q-Rceq:1.08 tex:11487 mv:1565 misc:709 icu:2.50 pcu:112.25 scu:395.25 sc:0 ;
in:166 out:166 type:B q:27.25 q-aq:26.24 q-noVbv:27.25 q-Rceq:1.08 tex:2 mv:188 misc:111 icu:0.00 pcu:1.25 scu:508.75 sc:0 ;
in:165 out:167 type:b q:28.39 q-aq:27.38 q-noVbv:28.39 q-Rceq:1.08 tex:0 mv:89 misc:55 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:167 out:168 type:b q:28.38 q-aq:27.38 q-noVbv:28.38 q-Rceq:1.08 tex:0 mv:131 misc:81 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:172 out:169 type:P q:26.06 q-aq:20.57 q-noVbv:26.06 q-Rceq:1.08 tex:11460 mv:1615 misc:726 icu:1.75 pcu:99.00 scu:409.25 sc:0 ;
in:170 out:170 type:B q:27.22 q-aq:26.23 q-noVbv:27.22 q-Rceq:1.08 tex:2 mv:148 misc:112 icu:0.00 pcu:5.00 scu:505.00 sc:0 ;
in:169 out:171 type:b q:28.36 q-aq:27.38 q-noVbv:28.36 q-Rceq:1.08 tex:0 mv:77 misc:48 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:171 out:172 type:b q:28.34 q-aq:27.38 q-noVbv:28.34 q-Rceq:1.08 tex:0 mv:82 misc:72 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:176 out:173 type:P q:26.01 q-aq:20.52 q-noVbv:26.01 q-Rceq:1.08 tex:12824 mv:1594 misc:704 icu:2.50 pcu:99.50 scu:408.00 sc:0 ;
in:174 out:174 type:B q:27.17 q-aq:26.22 q-noVbv:27.17 q-Rceq:1.08 tex:1 mv:179 misc:121 icu:0.00 pcu:0.50 scu:509.50 sc:0 ;
in:173 out:175 type:b q:28.32 q-aq:27.24 q-noVbv:28.32 q-Rceq:1.08 tex:0 mv:89 misc:56 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:175 out:176 type:b q:28.29 q-aq:27.24 q-noVbv:28.29 q-Rceq:1.08 tex:0 mv:118 misc:88 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:180 out:177 type:P q:26.01 q-aq:20.64 q-noVbv:26.01 q-Rceq:1.08 tex:13544 mv:1578 misc:724 icu:0.25 pcu:115.00 scu:394.75 sc:0 ;
in:178 out:178 type:B q:27.14 q-aq:26.22 q-noVbv:27.14 q-Rceq:1.08 tex:0 mv:144 misc:108 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:177 out:179 type:b q:28.28 q-aq:27.24 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:83 misc:55 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:179 out:180 type:b q:28.28 q-aq:27.24 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:92 misc:82 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:184 out:181 type:P q:26.02 q-aq:20.50 q-noVbv:26.02 q-Rceq:1.08 tex:10261 mv:1350 misc:677 icu:0.25 pcu:98.75 scu:411.00 sc:0 ;
in:182 out:182 type:B q:27.15 q-aq:26.22 q-noVbv:27.15 q-Rceq:1.08 tex:1 mv:159 misc:128 icu:0.00 pcu:0.25 scu:509.75 sc:0 ;
in:181 out:183 type:b q:28.28 q-aq:27.24 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:72 misc:61 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:183 out:184 type:b q:28.28 q-aq:27.24 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:126 misc:89 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:188 out:185 type:P q:25.93 q-aq:20.52 q-noVbv:25.93 q-Rceq:1.08 tex:11196 mv:1617 misc:768 icu:0.25 pcu:111.25 scu:398.50 sc:0 ;
in:186 out:186 type:B q:27.11 q-aq:26.22 q-noVbv:27.11 q-Rceq:1.08 tex:2 mv:189 misc:135 icu:0.00 pcu:10.25 scu:499.75 sc:0 ;
in:185 out:187 type:b q:28.27 q-aq:27.24 q-noVbv:28.27 q-Rceq:1.08 tex:0 mv:86 misc:61 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:187 out:188 type:b q:28.22 q-aq:27.24 q-noVbv:28.22 q-Rceq:1.08 tex:0 mv:97 misc:92 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:192 out:189 type:P q:25.89 q-aq:20.59 q-noVbv:25.89 q-Rceq:1.08 tex:11747 mv:1442 misc:712 icu:1.50 pcu:119.00 scu:389.50 sc:0 ;
in:190 out:190 type:B q:27.05 q-aq:26.21 q-noVbv:27.05 q-Rceq:1.08 tex:36 mv:148 misc:128 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:189 out:191 type:b q:28.19 q-aq:27.22 q-noVbv:28.19 q-Rceq:1.08 tex:0 mv:72 misc:58 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:191 out:192 type:b q:28.17 q-aq:27.22 q-noVbv:28.17 q-Rceq:1.08 tex:0 mv:101 misc:96 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:196 out:193 type:P q:25.85 q-aq:20.44 q-noVbv:25.85 q-Rceq:1.08 tex:11144 mv:1595 misc:768 icu:0.25 pcu:126.75 scu:383.00 sc:0 ;
in:194 out:194 type:B q:27.00 q-aq:26.20 q-noVbv:27.00 q-Rceq:1.08 tex:1 mv:162 misc:130 icu:0.00 pcu:2.00 scu:508.00 sc:0 ;
in:193 out:195 type:b q:28.15 q-aq:27.22 q-noVbv:28.15 q-Rceq:1.08 tex:0 mv:67 misc:58 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:195 out:196 type:b q:28.13 q-aq:27.22 q-noVbv:28.13 q-Rceq:1.08 tex:0 mv:83 misc:92 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:200 out:197 type:P q:25.80 q-aq:20.49 q-noVbv:25.80 q-Rceq:1.08 tex:11003 mv:1816 misc:736 icu:4.00 pcu:103.50 scu:402.50 sc:0 ;
in:198 out:198 type:B q:26.96 q-aq:26.20 q-noVbv:26.96 q-Rceq:1.08 tex:3 mv:174 misc:138 icu:0.00 pcu:3.00 scu:507.00 sc:0 ;
in:197 out:199 type:b q:28.11 q-aq:27.22 q-noVbv:28.11 q-Rceq:1.08 tex:0 mv:78 misc:58 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:199 out:200 type:b q:28.08 q-aq:27.22 q-noVbv:28.08 q-Rceq:1.08 tex:0 mv:118 misc:81 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:204 out:201 type:P q:25.76 q-aq:20.46 q-noVbv:25.76 q-Rceq:1.08 tex:10971 mv:1299 misc:666 icu:0.25 pcu:123.75 scu:386.00 sc:0 ;
in:202 out:202 type:B q:26.92 q-aq:26.20 q-noVbv:26.92 q-Rceq:1.08 tex:0 mv:157 misc:118 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:201 out:203 type:b q:28.06 q-aq:27.22 q-noVbv:28.06 q-Rceq:1.08 tex:0 mv:79 misc:60 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:203 out:204 type:b q:28.04 q-aq:27.22 q-noVbv:28.04 q-Rceq:1.08 tex:0 mv:119 misc:104 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:208 out:205 type:P q:25.70 q-aq:20.50 q-noVbv:25.70 q-Rceq:1.08 tex:11976 mv:1523 misc:741 icu:5.25 pcu:125.25 scu:379.50 sc:0 ;
in:206 out:206 type:B q:26.87 q-aq:26.20 q-noVbv:26.87 q-Rceq:1.08 tex:0 mv:123 misc:108 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:205 out:207 type:b q:28.02 q-aq:27.22 q-noVbv:28.02 q-Rceq:1.08 tex:0 mv:74 misc:59 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:207 out:208 type:b q:27.99 q-aq:27.22 q-noVbv:27.99 q-Rceq:1.08 tex:0 mv:109 misc:99 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:212 out:209 type:P q:25.67 q-aq:20.34 q-noVbv:25.67 q-Rceq:1.08 tex:11302 mv:1328 misc:733 icu:0.50 pcu:111.75 scu:397.75 sc:0 ;
in:210 out:210 type:B q:26.82 q-aq:26.11 q-noVbv:26.82 q-Rceq:1.08 tex:32 mv:155 misc:139 icu:0.00 pcu:5.50 scu:504.50 sc:0 ;
in:209 out:211 type:b q:27.97 q-aq:27.22 q-noVbv:27.97 q-Rceq:1.08 tex:0 mv:65 misc:71 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:211 out:212 type:b q:27.95 q-aq:27.22 q-noVbv:27.95 q-Rceq:1.08 tex:0 mv:103 misc:91 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:216 out:213 type:P q:25.63 q-aq:20.41 q-noVbv:25.63 q-Rceq:1.08 tex:10363 mv:1566 misc:821 icu:1.75 pcu:96.00 scu:412.25 sc:0 ;
in:214 out:214 type:B q:26.79 q-aq:26.20 q-noVbv:26.79 q-Rceq:1.08 tex:1 mv:123 misc:110 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:213 out:215 type:b q:27.93 q-aq:27.22 q-noVbv:27.93 q-Rceq:1.08 tex:0 mv:63 misc:70 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:215 out:216 type:b q:27.91 q-aq:27.22 q-noVbv:27.91 q-Rceq:1.08 tex:0 mv:109 misc:85 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:220 out:217 type:P q:25.56 q-aq:20.23 q-noVbv:25.56 q-Rceq:1.08 tex:11695 mv:1685 misc:760 icu:5.25 pcu:100.00 scu:404.75 sc:0 ;
in:218 out:218 type:B q:26.73 q-aq:26.20 q-noVbv:26.73 q-Rceq:1.08 tex:0 mv:121 misc:98 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:217 out:219 type:b q:27.88 q-aq:27.22 q-noVbv:27.88 q-Rceq:1.08 tex:0 mv:50 misc:70 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:219 out:220 type:b q:27.85 q-aq:27.22 q-noVbv:27.85 q-Rceq:1.08 tex:0 mv:109 misc:92 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:224 out:221 type:P q:25.53 q-aq:20.39 q-noVbv:25.53 q-Rceq:1.08 tex:11976 mv:1701 misc:738 icu:4.25 pcu:114.25 scu:391.50 sc:0 ;
in:222 out:222 type:B q:26.68 q-aq:26.19 q-noVbv:26.68 q-Rceq:1.08 tex:37 mv:160 misc:111 icu:0.00 pcu:6.00 scu:504.00 sc:0 ;
in:221 out:223 type:b q:27.83 q-aq:27.22 q-noVbv:27.83 q-Rceq:1.08 tex:0 mv:83 misc:72 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:223 out:224 type:b q:27.81 q-aq:27.22 q-noVbv:27.81 q-Rceq:1.08 tex:0 mv:120 misc:90 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:228 out:225 type:P q:25.51 q-aq:20.36 q-noVbv:25.51 q-Rceq:1.08 tex:11068 mv:1493 misc:733 icu:0.50 pcu:115.25 scu:394.25 sc:0 ;
in:226 out:226 type:B q:26.66 q-aq:26.20 q-noVbv:26.66 q-Rceq:1.08 tex:1 mv:151 misc:116 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:225 out:227 type:b q:27.80 q-aq:27.22 q-noVbv:27.80 q-Rceq:1.08 tex:1 mv:68 misc:68 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:227 out:228 type:b q:27.79 q-aq:27.22 q-noVbv:27.79 q-Rceq:1.08 tex:0 mv:100 misc:98 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:232 out:229 type:P q:25.47 q-aq:19.99 q-noVbv:25.47 q-Rceq:1.08 tex:12110 mv:1693 misc:727 icu:3.25 pcu:105.00 scu:401.75 sc:0 ;
in:230 out:230 type:B q:26.62 q-aq:26.20 q-noVbv:26.62 q-Rceq:1.08 tex:0 mv:124 misc:105 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:229 out:231 type:b q:27.77 q-aq:27.22 q-noVbv:27.77 q-Rceq:1.08 tex:0 mv:53 misc:63 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:231 out:232 type:b q:27.75 q-aq:27.22 q-noVbv:27.75 q-Rceq:1.08 tex:0 mv:87 misc:84 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:236 out:233 type:P q:25.44 q-aq:20.11 q-noVbv:25.44 q-Rceq:1.08 tex:10572 mv:1569 misc:742 icu:2.50 pcu:104.25 scu:403.25 sc:0 ;
in:234 out:234 type:B q:26.59 q-aq:26.20 q-noVbv:26.59 q-Rceq:1.08 tex:0 mv:135 misc:96 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:233 out:235 type:b q:27.73 q-aq:27.22 q-noVbv:27.73 q-Rceq:1.08 tex:0 mv:68 misc:57 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:235 out:236 type:b q:27.72 q-aq:27.22 q-noVbv:27.72 q-Rceq:1.08 tex:0 mv:89 misc:84 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:240 out:237 type:P q:25.39 q-aq:20.16 q-noVbv:25.39 q-Rceq:1.08 tex:10321 mv:1566 misc:684 icu:1.25 pcu:121.50 scu:387.25 sc:0 ;
in:238 out:238 type:B q:26.55 q-aq:26.20 q-noVbv:26.55 q-Rceq:1.08 tex:4 mv:183 misc:147 icu:0.00 pcu:6.50 scu:503.50 sc:0 ;
in:237 out:239 type:b q:27.70 q-aq:27.21 q-noVbv:27.70 q-Rceq:1.08 tex:17 mv:102 misc:72 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:239 out:240 type:b q:27.67 q-aq:27.22 q-noVbv:27.67 q-Rceq:1.08 tex:0 mv:126 misc:101 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:244 out:241 type:P q:25.33 q-aq:20.68 q-noVbv:25.33 q-Rceq:1.08 tex:7249 mv:1186 misc:649 icu:0.00 pcu:82.00 scu:428.00 sc:0 ;
in:242 out:242 type:B q:26.49 q-aq:25.36 q-noVbv:26.49 q-Rceq:1.08 tex:2 mv:134 misc:116 icu:0.00 pcu:4.25 scu:505.75 sc:0 ;
in:241 out:243 type:b q:27.64 q-aq:27.22 q-noVbv:27.64 q-Rceq:1.08 tex:0 mv:76 misc:66 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:243 out:244 type:b q:27.61 q-aq:27.22 q-noVbv:27.61 q-Rceq:1.08 tex:0 mv:91 misc:69 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:249 out:245 type:P q:25.19 q-aq:22.53 q-noVbv:25.19 q-Rceq:1.08 tex:3394 mv:1084 misc:607 icu:1.25 pcu:60.75 scu:448.00 sc:0 ;
in:247 out:246 type:B q:26.38 q-aq:25.38 q-noVbv:26.38 q-Rceq:1.08 tex:2 mv:125 misc:106 icu:0.00 pcu:5.00 scu:505.00 sc:0 ;
in:245 out:247 type:b q:27.57 q-aq:27.22 q-noVbv:27.57 q-Rceq:1.08 tex:1 mv:89 misc:62 icu:0.00 pcu:4.00 scu:506.00 sc:0 ;
in:246 out:248 type:b q:27.54 q-aq:27.21 q-noVbv:27.54 q-Rceq:1.08 tex:28 mv:142 misc:92 icu:0.00 pcu:2.00 scu:508.00 sc:0 ;
in:248 out:249 type:b q:27.49 q-aq:26.38 q-noVbv:27.49 q-Rceq:1.08 tex:0 mv:77 misc:79 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:250 out:250 type:i q:24.15 q-aq:17.12 q-noVbv:24.15 q-Rceq:1.08 tex:58604 mv:9702 misc:362 icu:510.00 pcu:0.00 scu:0.00 sc:0 ;
in:254 out:251 type:P q:26.01 q-aq:20.53 q-noVbv:26.01 q-Rceq:1.08 tex:3329 mv:985 misc:610 icu:0.00 pcu:44.75 scu:465.25 sc:0 ;
in:252 out:252 type:B q:27.14 q-aq:25.93 q-noVbv:27.14 q-Rceq:1.08 tex:0 mv:105 misc:77 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:251 out:253 type:b q:28.28 q-aq:27.22 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:95 misc:63 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:253 out:254 type:b q:28.28 q-aq:27.22 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:110 misc:64 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:258 out:255 type:P q:26.00 q-aq:20.38 q-noVbv:26.00 q-Rceq:1.08 tex:6727 mv:1546 misc:682 icu:2.00 pcu:77.25 scu:430.75 sc:0 ;
in:256 out:256 type:B q:27.14 q-aq:26.06 q-noVbv:27.14 q-Rceq:1.08 tex:2 mv:179 misc:101 icu:0.00 pcu:2.00 scu:508.00 sc:0 ;
in:255 out:257 type:b q:28.28 q-aq:27.23 q-noVbv:28.28 q-Rceq:1.08 tex:0 mv:59 misc:51 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:257 out:258 type:b q:28.27 q-aq:27.23 q-noVbv:28.27 q-Rceq:1.08 tex:0 mv:95 misc:79 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:262 out:259 type:P q:25.87 q-aq:20.40 q-noVbv:25.87 q-Rceq:1.08 tex:8561 mv:1658 misc:743 icu:0.75 pcu:97.00 scu:412.25 sc:0 ;
in:260 out:260 type:B q:27.07 q-aq:26.06 q-noVbv:27.07 q-Rceq:1.08 tex:4 mv:175 misc:121 icu:0.00 pcu:2.50 scu:507.50 sc:0 ;
in:259 out:261 type:b q:28.24 q-aq:27.22 q-noVbv:28.24 q-Rceq:1.08 tex:0 mv:67 misc:55 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:261 out:262 type:b q:28.17 q-aq:27.22 q-noVbv:28.17 q-Rceq:1.08 tex:0 mv:77 misc:81 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:266 out:263 type:P q:25.78 q-aq:20.49 q-noVbv:25.78 q-Rceq:1.08 tex:9708 mv:1446 misc:710 icu:1.00 pcu:103.00 scu:406.00 sc:0 ;
in:264 out:264 type:B q:26.96 q-aq:25.80 q-noVbv:26.96 q-Rceq:1.08 tex:13 mv:162 misc:123 icu:0.00 pcu:3.00 scu:507.00 sc:0 ;
in:263 out:265 type:b q:28.12 q-aq:27.22 q-noVbv:28.12 q-Rceq:1.08 tex:0 mv:53 misc:59 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:265 out:266 type:b q:28.07 q-aq:27.22 q-noVbv:28.07 q-Rceq:1.08 tex:0 mv:96 misc:94 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:270 out:267 type:P q:25.70 q-aq:20.39 q-noVbv:25.70 q-Rceq:1.08 tex:10072 mv:1598 misc:712 icu:1.00 pcu:92.00 scu:417.00 sc:0 ;
in:268 out:268 type:B q:26.88 q-aq:26.20 q-noVbv:26.88 q-Rceq:1.08 tex:2 mv:149 misc:114 icu:0.00 pcu:2.00 scu:508.00 sc:0 ;
in:267 out:269 type:b q:28.03 q-aq:27.21 q-noVbv:28.03 q-Rceq:1.08 tex:11 mv:80 misc:81 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:269 out:270 type:b q:27.99 q-aq:27.22 q-noVbv:27.99 q-Rceq:1.08 tex:0 mv:102 misc:80 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:274 out:271 type:P q:25.64 q-aq:20.35 q-noVbv:25.64 q-Rceq:1.08 tex:10828 mv:1615 misc:737 icu:0.75 pcu:104.00 scu:405.25 sc:0 ;
in:272 out:272 type:B q:26.81 q-aq:25.40 q-noVbv:26.81 q-Rceq:1.08 tex:46 mv:208 misc:165 icu:0.00 pcu:4.75 scu:505.25 sc:0 ;
in:271 out:273 type:b q:27.96 q-aq:27.22 q-noVbv:27.96 q-Rceq:1.08 tex:0 mv:56 misc:65 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:273 out:274 type:b q:27.93 q-aq:27.22 q-noVbv:27.93 q-Rceq:1.08 tex:0 mv:85 misc:88 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:278 out:275 type:P q:25.60 q-aq:20.21 q-noVbv:25.60 q-Rceq:1.08 tex:10941 mv:1721 misc:749 icu:1.25 pcu:95.50 scu:413.25 sc:0 ;
in:276 out:276 type:B q:26.76 q-aq:25.66 q-noVbv:26.76 q-Rceq:1.08 tex:44 mv:179 misc:145 icu:0.00 pcu:7.50 scu:502.50 sc:0 ;
in:275 out:277 type:b q:27.90 q-aq:27.22 q-noVbv:27.90 q-Rceq:1.08 tex:0 mv:57 misc:69 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:277 out:278 type:b q:27.88 q-aq:27.22 q-noVbv:27.88 q-Rceq:1.08 tex:0 mv:90 misc:82 icu:0.00 pcu:0.00 scu:510.00 sc:0 ;
in:282 out:279 type:P q:25.56 q-aq:20.40 q-noVbv:25.56 q-Rceq:1.08 tex:11343 mv:1537 misc:717 icu:0.25 pcu:103.75 scu:406.00 sc:0 ;
in:280 out:280 type:B q:26.72 q-aq:26.07 q-noVbv:26.72 q-Rceq:1.08 tex:59 mv:202 misc:147 icu:0.00 pcu:9.25 scu:500.75 sc:0 ;
in:279 out:281 type:b q:27.86 q-aq:27.22 q-noVbv:27.86 q-Rceq:1.08 tex:0 mv:88 misc:74 icu:0.00 pcu:1.00 scu:509.00 sc:0 ;
in:281 out:282 type:b q:27.84 q-aq:27.22 q-noVbv:27.84 q-Rceq:1.08 tex:0 mv:116 misc:99 icu:0.00 pcu:0.25 scu:509.75 sc:0 ;
in:286 out:283 type:P q:25.53 q-aq:20.24 q-noVbv:25.53 q-Rceq:1.08 tex:12371 mv:1663 misc:746 icu:1.50 pcu:104.75 scu:403.75 sc:0 ;
in:284 out:284 type:B q:26.68 q-aq:25.81 q-noVbv:26.68 q-Rceq:1.08 tex:21 mv:219 misc:157 icu:0.00 pcu:4.25 scu:505.75 sc:0 ;
