#options: 480x270 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=8 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=250 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:132 out:129 type:P dur:2 cpbdur:2 q:20.82 aq:11.81 tex:26641 mv:885 misc:290 imb:1 pmb:164 smb:345 d:- ref:0 ;
in:130 out:130 type:B dur:2 cpbdur:2 q:20.83 aq:16.23 tex:1872 mv:747 misc:349 imb:0 pmb:91 smb:419 d:- ref:0 ;
in:129 out:131 type:b dur:2 cpbdur:2 q:20.83 aq:17.55 tex:864 mv:446 misc:330 imb:0 pmb:57 smb:453 d:- ref:0 ;
in:131 out:132 type:b dur:2 cpbdur:2 q:20.82 aq:17.86 tex:625 mv:352 misc:287 imb:0 pmb:46 smb:464 d:- ref:0 ;
in:136 out:133 type:P dur:2 cpbdur:2 q:20.78 aq:11.01 tex:27066 mv:813 misc:305 imb:3 pmb:164 smb:343 d:- ref:0 ;
in:134 out:134 type:B dur:2 cpbdur:2 q:20.80 aq:16.53 tex:1985 mv:630 misc:377 imb:0 pmb:83 smb:427 d:- ref:0 ;
in:133 out:135 type:b dur:2 cpbdur:2 q:20.81 aq:17.28 tex:1199 mv:367 misc:314 imb:0 pmb:52 smb:458 d:- ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:20.79 aq:15.75 tex:704 mv:386 misc:318 imb:0 pmb:54 smb:456 d:- ref:0 ;
in:140 out:137 type:P dur:2 cpbdur:2 q:20.75 aq:10.94 tex:24876 mv:885 misc:303 imb:3 pmb:160 smb:347 d:- ref:0 ;
in:138 out:138 type:B dur:2 cpbdur:2 q:20.77 aq:17.11 tex:1460 mv:742 misc:390 imb:0 pmb:94 smb:416 d:- ref:0 ;
in:137 out:139 type:b dur:2 cpbdur:2 q:20.77 aq:18.74 tex:756 mv:283 misc:305 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:20.76 aq:16.76 tex:621 mv:316 misc:295 imb:0 pmb:42 smb:468 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:20.74 aq:10.80 tex:25407 mv:938 misc:295 imb:5 pmb:164 smb:341 d:- ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:20.75 aq:16.56 tex:2181 mv:752 misc:387 imb:0 pmb:96 smb:414 d:- ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:20.75 aq:15.80 tex:995 mv:382 misc:327 imb:1 pmb:53 smb:456 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:20.75 aq:13.91 tex:766 mv:355 misc:303 imb:1 pmb:54 smb:455 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:20.71 aq:11.06 tex:26602 mv:941 misc:305 imb:4 pmb:161 smb:345 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:20.73 aq:13.68 tex:2503 mv:716 misc:349 imb:0 pmb:97 smb:413 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:20.74 aq:14.50 tex:1042 mv:336 misc:342 imb:1 pmb:56 smb:453 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:20.72 aq:14.27 tex:679 mv:282 misc:295 imb:1 pmb:43 smb:466 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:20.66 aq:11.60 tex:26616 mv:875 misc:301 imb:3 pmb:159 smb:348 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:20.68 aq:15.18 tex:1581 mv:806 misc:349 imb:0 pmb:98 smb:412 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:20.70 aq:14.31 tex:383 mv:364 misc:317 imb:1 pmb:48 smb:461 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:20.67 aq:15.98 tex:823 mv:357 misc:308 imb:1 pmb:49 smb:460 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:20.65 aq:11.09 tex:25076 mv:930 misc:298 imb:2 pmb:167 smb:341 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:20.65 aq:14.47 tex:1512 mv:832 misc:376 imb:1 pmb:104 smb:405 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:20.66 aq:16.74 tex:1026 mv:378 misc:300 imb:0 pmb:52 smb:458 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:20.65 aq:17.81 tex:585 mv:310 misc:297 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:20.65 aq:11.16 tex:24894 mv:898 misc:304 imb:4 pmb:159 smb:347 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:20.65 aq:15.00 tex:1300 mv:804 misc:352 imb:1 pmb:91 smb:418 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:20.65 aq:16.26 tex:947 mv:395 misc:354 imb:0 pmb:61 smb:449 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:20.65 aq:18.00 tex:439 mv:366 misc:291 imb:0 pmb:51 smb:459 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:20.61 aq:11.08 tex:26468 mv:946 misc:290 imb:1 pmb:166 smb:343 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:20.63 aq:13.58 tex:1123 mv:741 misc:352 imb:2 pmb:87 smb:421 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:20.64 aq:15.68 tex:444 mv:351 misc:285 imb:0 pmb:46 smb:464 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:20.62 aq:15.23 tex:388 mv:337 misc:291 imb:0 pmb:47 smb:463 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:20.56 aq:10.81 tex:24434 mv:874 misc:316 imb:3 pmb:157 smb:350 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:20.58 aq:15.25 tex:1035 mv:650 misc:387 imb:0 pmb:82 smb:428 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:20.60 aq:14.84 tex:255 mv:248 misc:289 imb:0 pmb:35 smb:475 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:20.57 aq:16.28 tex:451 mv:255 misc:294 imb:0 pmb:35 smb:475 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:20.53 aq:10.98 tex:24773 mv:911 misc:300 imb:2 pmb:159 smb:349 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:20.55 aq:14.86 tex:1423 mv:739 misc:358 imb:0 pmb:93 smb:417 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:20.56 aq:16.52 tex:561 mv:303 misc:288 imb:0 pmb:45 smb:465 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:20.54 aq:16.70 tex:633 mv:312 misc:311 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:20.47 aq:11.69 tex:27851 mv:911 misc:294 imb:2 pmb:156 smb:352 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:20.50 aq:15.62 tex:1063 mv:641 misc:336 imb:0 pmb:81 smb:429 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:20.52 aq:15.71 tex:724 mv:342 misc:310 imb:0 pmb:52 smb:458 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:20.49 aq:14.36 tex:275 mv:310 misc:327 imb:0 pmb:53 smb:457 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:20.42 aq:11.86 tex:27153 mv:901 misc:298 imb:1 pmb:163 smb:346 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:20.45 aq:14.88 tex:1733 mv:761 misc:338 imb:1 pmb:89 smb:420 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:20.46 aq:17.58 tex:1044 mv:396 misc:280 imb:0 pmb:47 smb:463 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:20.43 aq:14.58 tex:712 mv:406 misc:322 imb:0 pmb:61 smb:449 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:20.41 aq:9.78 tex:24301 mv:930 misc:329 imb:5 pmb:157 smb:348 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:20.42 aq:14.04 tex:1461 mv:723 misc:352 imb:2 pmb:92 smb:416 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:20.42 aq:14.05 tex:663 mv:272 misc:297 imb:0 pmb:43 smb:467 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:20.41 aq:17.96 tex:545 mv:315 misc:308 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:20.38 aq:11.92 tex:24852 mv:907 misc:289 imb:1 pmb:167 smb:342 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:20.40 aq:13.61 tex:1307 mv:684 misc:377 imb:0 pmb:87 smb:423 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:20.41 aq:16.14 tex:919 mv:322 misc:287 imb:0 pmb:46 smb:464 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:20.39 aq:16.48 tex:484 mv:278 misc:278 imb:0 pmb:41 smb:469 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:20.34 aq:10.68 tex:25746 mv:865 misc:309 imb:2 pmb:165 smb:343 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:20.36 aq:14.30 tex:1237 mv:720 misc:363 imb:1 pmb:92 smb:417 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:20.37 aq:14.24 tex:972 mv:305 misc:299 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:20.35 aq:14.14 tex:595 mv:316 misc:297 imb:0 pmb:47 smb:463 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:20.31 aq:10.35 tex:24995 mv:934 misc:303 imb:2 pmb:169 smb:339 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:20.33 aq:15.33 tex:1366 mv:531 misc:367 imb:0 pmb:80 smb:430 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:20.34 aq:13.70 tex:698 mv:270 misc:296 imb:1 pmb:41 smb:468 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:20.32 aq:14.46 tex:462 mv:363 misc:303 imb:0 pmb:67 smb:443 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:20.28 aq:11.37 tex:24216 mv:876 misc:276 imb:0 pmb:164 smb:346 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:20.30 aq:15.06 tex:1211 mv:625 misc:364 imb:0 pmb:90 smb:420 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:20.30 aq:16.78 tex:663 mv:256 misc:281 imb:0 pmb:45 smb:465 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:20.29 aq:17.36 tex:478 mv:332 misc:310 imb:0 pmb:50 smb:460 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:20.23 aq:10.51 tex:26086 mv:899 misc:311 imb:4 pmb:165 smb:341 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:20.26 aq:14.42 tex:1156 mv:623 misc:349 imb:0 pmb:81 smb:429 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:20.27 aq:15.66 tex:783 mv:326 misc:307 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:20.24 aq:16.83 tex:648 mv:321 misc:311 imb:1 pmb:43 smb:466 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:20.17 aq:10.94 tex:26159 mv:946 misc:303 imb:3 pmb:161 smb:346 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:20.20 aq:13.08 tex:1213 mv:707 misc:320 imb:0 pmb:85 smb:425 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:20.21 aq:14.20 tex:860 mv:321 misc:283 imb:1 pmb:45 smb:464 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:20.18 aq:16.17 tex:903 mv:349 misc:300 imb:0 pmb:51 smb:459 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:20.14 aq:10.69 tex:24386 mv:840 misc:310 imb:1 pmb:163 smb:346 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:20.15 aq:15.55 tex:1390 mv:573 misc:349 imb:0 pmb:77 smb:433 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:20.16 aq:15.73 tex:881 mv:283 misc:300 imb:0 pmb:45 smb:465 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:20.15 aq:14.37 tex:730 mv:251 misc:275 imb:0 pmb:37 smb:473 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:20.12 aq:11.20 tex:24319 mv:923 misc:294 imb:0 pmb:169 smb:341 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:20.13 aq:14.18 tex:1656 mv:694 misc:346 imb:0 pmb:88 smb:422 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:20.14 aq:14.63 tex:817 mv:290 misc:293 imb:0 pmb:41 smb:469 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:20.13 aq:15.84 tex:306 mv:283 misc:307 imb:0 pmb:51 smb:459 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:20.08 aq:11.37 tex:25110 mv:949 misc:277 imb:0 pmb:169 smb:341 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:20.10 aq:14.38 tex:934 mv:725 misc:341 imb:0 pmb:84 smb:426 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:20.11 aq:14.24 tex:703 mv:315 misc:302 imb:1 pmb:42 smb:467 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:20.09 aq:13.82 tex:639 mv:257 misc:272 imb:0 pmb:43 smb:467 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:20.03 aq:11.39 tex:24628 mv:949 misc:295 imb:2 pmb:161 smb:347 d:- ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:20.05 aq:14.86 tex:1795 mv:742 misc:351 imb:1 pmb:89 smb:420 d:- ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:20.06 aq:14.82 tex:720 mv:367 misc:313 imb:0 pmb:50 smb:460 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:20.04 aq:14.37 tex:673 mv:313 misc:302 imb:0 pmb:45 smb:465 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:19.99 aq:10.47 tex:25239 mv:912 misc:305 imb:2 pmb:161 smb:347 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:20.01 aq:13.78 tex:1707 mv:742 misc:391 imb:1 pmb:98 smb:411 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:20.02 aq:15.64 tex:1055 mv:323 misc:302 imb:1 pmb:54 smb:455 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:20.00 aq:13.07 tex:572 mv:255 misc:293 imb:0 pmb:42 smb:468 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:19.95 aq:10.50 tex:27234 mv:943 misc:287 imb:2 pmb:168 smb:340 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:19.97 aq:14.40 tex:1996 mv:779 misc:361 imb:0 pmb:103 smb:407 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:19.98 aq:17.00 tex:284 mv:240 misc:292 imb:0 pmb:41 smb:469 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:19.96 aq:14.04 tex:957 mv:415 misc:308 imb:0 pmb:68 smb:442 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:19.93 aq:11.08 tex:26286 mv:984 misc:306 imb:4 pmb:165 smb:341 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:19.94 aq:13.41 tex:1299 mv:726 misc:367 imb:0 pmb:91 smb:419 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:19.95 aq:14.26 tex:588 mv:258 misc:282 imb:0 pmb:41 smb:469 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:19.94 aq:14.81 tex:393 mv:266 misc:301 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:19.93 aq:8.98 tex:27332 mv:1027 misc:265 imb:7 pmb:170 smb:333 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:19.93 aq:13.60 tex:2077 mv:829 misc:358 imb:0 pmb:108 smb:402 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:19.93 aq:15.73 tex:887 mv:318 misc:323 imb:0 pmb:51 smb:459 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:19.93 aq:15.34 tex:856 mv:377 misc:303 imb:0 pmb:55 smb:455 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:19.93 aq:9.95 tex:25104 mv:843 misc:301 imb:1 pmb:161 smb:348 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:19.93 aq:14.67 tex:1459 mv:737 misc:388 imb:0 pmb:96 smb:414 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:19.93 aq:15.44 tex:888 mv:423 misc:345 imb:0 pmb:70 smb:440 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:19.93 aq:15.27 tex:628 mv:275 misc:297 imb:0 pmb:43 smb:467 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:19.90 aq:10.55 tex:24904 mv:946 misc:302 imb:3 pmb:166 smb:341 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:19.91 aq:14.29 tex:2016 mv:782 misc:346 imb:0 pmb:119 smb:391 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:19.92 aq:17.36 tex:651 mv:260 misc:329 imb:0 pmb:48 smb:462 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:19.91 aq:16.43 tex:290 mv:277 misc:289 imb:0 pmb:43 smb:467 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:19.88 aq:12.37 tex:257 mv:231 misc:384 imb:1 pmb:45 smb:464 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:17.10 aq:3.47 tex:92015 mv:9022 misc:395 imb:510 pmb:0 smb:0 d:- ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:21.98 aq:13.45 tex:9026 mv:692 misc:338 imb:0 pmb:117 smb:393 d:- ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:21.98 aq:17.70 tex:442 mv:312 misc:262 imb:0 pmb:34 smb:476 d:- ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:21.98 aq:7.00 tex:22 mv:130 misc:176 imb:0 pmb:13 smb:497 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:21.98 aq:19.21 tex:334 mv:208 misc:242 imb:0 pmb:29 smb:481 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:21.88 aq:12.51 tex:15608 mv:882 misc:334 imb:3 pmb:145 smb:362 d:- ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:21.93 aq:16.38 tex:705 mv:531 misc:356 imb:0 pmb:63 smb:447 d:- ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:21.96 aq:16.28 tex:427 mv:216 misc:261 imb:0 pmb:29 smb:481 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:21.90 aq:17.39 tex:200 mv:250 misc:270 imb:0 pmb:32 smb:478 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:20.38 aq:10.42 tex:22908 mv:963 misc:289 imb:2 pmb:172 smb:336 d:- ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:21.13 aq:16.34 tex:990 mv:666 misc:352 imb:0 pmb:83 smb:427 d:- ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:21.50 aq:16.17 tex:261 mv:243 misc:264 imb:0 pmb:36 smb:474 d:- ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:20.75 aq:14.79 tex:165 mv:199 misc:228 imb:0 pmb:26 smb:484 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:20.25 aq:10.53 tex:23882 mv:905 misc:325 imb:1 pmb:161 smb:348 d:- ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:20.31 aq:14.77 tex:1077 mv:662 misc:381 imb:0 pmb:84 smb:426 d:- ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:20.34 aq:15.29 tex:304 mv:253 misc:283 imb:0 pmb:43 smb:467 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:20.28 aq:13.98 tex:174 mv:251 misc:271 imb:0 pmb:36 smb:474 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:20.21 aq:10.96 tex:22432 mv:897 misc:319 imb:1 pmb:163 smb:346 d:- ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:20.23 aq:15.83 tex:1250 mv:585 misc:365 imb:0 pmb:79 smb:431 d:- ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:20.24 aq:14.55 tex:354 mv:261 misc:249 imb:0 pmb:32 smb:478 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:20.22 aq:15.28 tex:462 mv:320 misc:346 imb:1 pmb:55 smb:454 d:- ref:0 ;
in:274 out:271 type:P dur:2 cpbdur:2 q:20.14 aq:10.59 tex:24628 mv:975 misc:293 imb:1 pmb:167 smb:342 d:- ref:0 ;
in:272 out:272 type:B dur:2 cpbdur:2 q:20.18 aq:16.22 tex:1257 mv:668 misc:379 imb:0 pmb:88 smb:422 d:- ref:0 ;
in:271 out:273 type:b dur:2 cpbdur:2 q:20.20 aq:15.75 tex:673 mv:290 misc:317 imb:0 pmb:46 smb:464 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:20.16 aq:13.16 tex:180 mv:299 misc:273 imb:0 pmb:40 smb:470 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:20.14 aq:11.02 tex:25943 mv:939 misc:310 imb:1 pmb:170 smb:339 d:- ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:20.14 aq:14.86 tex:1323 mv:629 misc:352 imb:0 pmb:85 smb:425 d:- ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:20.14 aq:15.04 tex:578 mv:322 misc:276 imb:0 pmb:49 smb:461 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:20.14 aq:14.82 tex:437 mv:224 misc:275 imb:0 pmb:39 smb:471 d:- ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:20.10 aq:10.23 tex:25059 mv:936 misc:293 imb:2 pmb:163 smb:345 d:- ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:20.12 aq:14.52 tex:1090 mv:686 misc:376 imb:0 pmb:84 smb:426 d:- ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:20.13 aq:14.91 tex:341 mv:387 misc:304 imb:0 pmb:53 smb:457 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:20.11 aq:14.24 tex:668 mv:362 misc:298 imb:0 pmb:53 smb:457 d:- ref:0 ;
in:286 out:283 type:P dur:2 cpbdur:2 q:20.04 aq:9.99 tex:26773 mv:931 misc:296 imb:2 pmb:172 smb:336 d:- ref:0 ;
in:284 out:284 type:B dur:2 cpbdur:2 q:20.07 aq:15.81 tex:1409 mv:734 misc:377 imb:0 pmb:91 smb:419 d:- ref:0 ;
in:283 out:285 type:b dur:2 cpbdur:2 q:20.09 aq:16.62 tex:517 mv:346 misc:329 imb:0 pmb:54 smb:456 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:20.06 aq:11.75 tex:760 mv:375 misc:313 imb:0 pmb:55 smb:455 d:- ref:0 ;
in:290 out:287 type:P dur:2 cpbdur:2 q:20.08 aq:10.96 tex:24476 mv:928 misc:316 imb:2 pmb:162 smb:346 d:- ref:0 ;
in:288 out:288 type:B dur:2 cpbdur:2 q:20.06 aq:14.85 tex:1574 mv:702 misc:372 imb:0 pmb:94 smb:416 d:- ref:0 ;
in:287 out:289 type:b dur:2 cpbdur:2 q:20.05 aq:15.66 tex:673 mv:287 misc:304 imb:0 pmb:46 smb:464 d:- ref:0 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:20.07 aq:15.02 tex:450 mv:271 misc:279 imb:0 pmb:36 smb:474 d:- ref:0 ;
in:294 out:291 type:P dur:2 cpbdur:2 q:20.04 aq:9.84 tex:28705 mv:1020 misc:267 imb:2 pmb:175 smb:333 d:- ref:0 ;
in:292 out:292 type:B dur:2 cpbdur:2 q:20.06 aq:14.54 tex:1639 mv:756 misc:365 imb:0 pmb:99 smb:411 d:- ref:0 ;
in:291 out:293 type:b dur:2 cpbdur:2 q:20.07 aq:16.62 tex:749 mv:278 misc:277 imb:0 pmb:37 smb:473 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:20.05 aq:16.44 tex:765 mv:333 misc:294 imb:0 pmb:45 smb:465 d:- ref:0 ;
in:298 out:295 type:P dur:2 cpbdur:2 q:19.99 aq:10.64 tex:26899 mv:919 misc:302 imb:2 pmb:165 smb:343 d:- ref:0 ;
in:296 out:296 type:B dur:2 cpbdur:2 q:20.02 aq:14.90 tex:1379 mv:751 misc:334 imb:0 pmb:89 smb:421 d:- ref:0 ;
in:295 out:297 type:b dur:2 cpbdur:2 q:20.03 aq:15.82 tex:1124 mv:341 misc:295 imb:0 pmb:50 smb:460 d:- ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:20.00 aq:15.70 tex:671 mv:400 misc:337 imb:1 pmb:60 smb:449 d:- ref:0 ;
in:302 out:299 type:P dur:2 cpbdur:2 q:20.03 aq:10.37 tex:27763 mv:1018 misc:275 imb:3 pmb:174 smb:333 d:- ref:0 ;
